ModelYear,Manufacturer,Division,Model,Displacement,Cylinder,FEcity,FEhighway,FEcombined,Guzzler ,AirAspiration1,AirAspiration2,Gears,LockupTorqueConverter,DriveSystem1,DriveSystem2,FuelType,FuelType2,AnnualFuelCost,IntakeValvesPerCyl,ExhaustValvesPerCyl,Class,OilViscosity,StopStartSystem,FErating,CityCO2,HighwayCO2,CombinedCO2
2013,General Motors,GMC,TERRAIN FWD,3.6,6,17,24,20,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),2650,2,2,30,5W30,N,5,521,370,443
2013,General Motors,GMC,TERRAIN FWD,3.6,6,17,24,20,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),2650,2,2,30,5W30,N,5,525,371,446
2013,Honda,Honda,CROSSTOUR 2WD,2.4,4,22,31,25,,NA,Naturally Aspirated,5,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),2150,2,2,30,0W-20,N,6,408,288,354
2013,Honda,Honda,CROSSTOUR 2WD,3.5,6,20,30,23,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),2300,2,2,30,0W-20,N,6,449,299,382
2013,Honda,Honda,CR-V 2WD,2.4,4,23,31,26,,NA,Naturally Aspirated,5,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),2050,2,2,30,0W-20,N,7,389,287,343
2013,Honda,Honda,PILOT 2WD,3.5,6,18,25,21,,NA,Naturally Aspirated,5,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),2550,2,2,30,0W-20,N,5,500,349,432
2013,Hyundai,HYUNDAI MOTOR COMPANY,SANTA FE 2WD,3.3,6,18,25,21,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),2550,2,2,30,5W30/ACEA A5,N,5,494,355,432
2013,Hyundai,HYUNDAI MOTOR COMPANY,Santa Fe Sport 2WD,2,4,20,27,23,,TC,Turbocharged,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),2300,2,2,30,5W30 ACEA A5,N,6,446,331,388
2013,Hyundai,HYUNDAI MOTOR COMPANY,Santa Fe Sport 2WD,2.4,4,21,29,24,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),2200,2,2,30,5W20/GF4,N,6,425,308,372
2013,Hyundai,HYUNDAI MOTOR COMPANY,TUCSON 2WD,2,4,22,29,25,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),2150,2,2,30,5W20 GF4,N,6,406,308,357
2013,Hyundai,HYUNDAI MOTOR COMPANY,TUCSON 2WD,2,4,20,26,22,,NA,Naturally Aspirated,5,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),2400,2,2,30,5W20 GF4,N,5,437,343,405
2013,Hyundai,HYUNDAI MOTOR COMPANY,TUCSON 2WD,2.4,4,21,30,25,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),2150,2,2,30,5W20 GF4,N,6,426,298,358
2013,Hyundai,HYUNDAI MOTOR COMPANY,TUCSON 2WD,2.4,4,20,27,23,,NA,Naturally Aspirated,6,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),2300,2,2,30,5W20 GF4,N,6,446,330,388
2013,Nissan,INFINITI,FX37 RWD,3.7,6,17,24,19,,NA,Naturally Aspirated,7,Y,R,"2-Wheel Drive, Rear",GPR,Gasoline (Premium Unleaded Required),3000,2,2,30,5W-30,N,4,531,374,460
2013,Nissan,INFINITI,JX35 FWD,3.5,6,18,24,21,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",GP,Gasoline (Premium Unleaded Recommended),2700,2,2,30,5W-30,N,5,487,364,432
2013,Chrysler Group LLC,Jeep,Compass 2WD,2,4,22,28,24,,NA,Naturally Aspirated,1,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),2200,2,2,30,5W-20,N,6,401,322,365
2013,Chrysler Group LLC,Jeep,Compass 2WD,2,4,23,30,26,,NA,Naturally Aspirated,5,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),2050,2,2,30,5W-30,N,7,387,296,346
2013,Chrysler Group LLC,Jeep,Compass 2WD,2.4,4,21,27,24,,NA,Naturally Aspirated,1,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),2200,2,2,30,5W-20,N,6,415,330,377
2013,Chrysler Group LLC,Jeep,Compass 2WD,2.4,4,23,28,25,,NA,Naturally Aspirated,5,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),2150,2,2,30,5W-30,N,6,390,317,357
2013,Chrysler Group LLC,Jeep,Patriot 2WD,2,4,22,28,24,,NA,Naturally Aspirated,1,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),2200,2,2,30,5W-20,N,6,401,322,365
2013,Chrysler Group LLC,Jeep,Patriot 2WD,2,4,23,30,26,,NA,Naturally Aspirated,5,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),2050,2,2,30,5W-30,N,7,387,296,346
2013,Chrysler Group LLC,Jeep,Patriot 2WD,2.4,4,21,27,24,,NA,Naturally Aspirated,1,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),2200,2,2,30,5W-20,N,6,415,330,377
2013,Chrysler Group LLC,Jeep,Patriot 2WD,2.4,4,23,28,25,,NA,Naturally Aspirated,5,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),2150,2,2,30,5W-30,N,6,390,317,357
2013,Kia,KIA MOTORS CORPORATION,SORENTO 2WD,2.4,4,21,29,24,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),2200,2,2,30,5W20 GF4,N,6,421,311,372
2013,Kia,KIA MOTORS CORPORATION,SORENTO 2WD,2.4,4,21,30,24,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),2200,2,2,30,5W20 GF4,N,6,425,298,372
2013,Kia,KIA MOTORS CORPORATION,SORENTO 2WD,2.4,4,20,27,22,,NA,Naturally Aspirated,6,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),2400,2,2,30,5W20 GF4,N,5,456,335,402
2013,Kia,KIA MOTORS CORPORATION,SORENTO 2WD,3.5,6,20,26,22,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),2400,2,2,30,5W20 GF4,N,5,446,349,402
2013,Kia,KIA MOTORS CORPORATION,SPORTAGE 2WD,2,4,21,28,24,,TC,Turbocharged,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),2200,2,2,30,5W20 GF4,N,6,426,319,372
2013,Kia,KIA MOTORS CORPORATION,SPORTAGE 2WD,2.4,4,21,30,25,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),2150,2,2,30,5W20 GF4,N,6,426,298,358
2013,Kia,KIA MOTORS CORPORATION,SPORTAGE 2WD,2.4,4,20,27,23,,NA,Naturally Aspirated,6,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),2300,2,2,30,5W20 GF4,N,6,446,331,388
2013,Toyota,LEXUS,RX 350,3.5,6,18,25,21,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),2550,2,2,30,0W-20,N,5,487,356,428
2013,Toyota,LEXUS,RX 450h,3.5,6,32,28,30,,NA,Naturally Aspirated,6,N,F,"2-Wheel Drive, Front",GPR,Gasoline (Premium Unleaded Required),1900,2,2,30,0W-20,N,8,281,317,297
2013,Ford Motor Company,Lincoln,MKT FWD,3.7,6,17,25,20,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),2650,2,2,30,"5W-20, GF-5",N,5,514,362,446
2013,Ford Motor Company,Lincoln,MKX FWD,3.7,6,19,26,22,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),2400,2,2,30,5W-20 GF-5,N,5,475,337,413
2013,MAZDA,MAZDA,CX-5 2WD,2,4,26,32,29,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1850,2,2,30,GF-5 0W-20,N,8,335,274,307
2013,MAZDA,MAZDA,CX-5 2WD,2,4,26,35,29,,NA,Naturally Aspirated,6,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1850,2,2,30,GF-5 0W-20,N,8,339,256,302
2013,MAZDA,MAZDA,CX-9 2WD,3.7,6,17,24,19,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),2800,2,2,30,5W20 GF-4,N,4,525,372,457
2013,Mercedes-Benz,Mercedes-Benz,GLK 350,3.5,6,19,25,21,,NA,Naturally Aspirated,7,Y,R,"2-Wheel Drive, Rear",GPR,Gasoline (Premium Unleaded Required),2700,2,2,30,5W30 / 225.10,Y,5,459,357,413
2013,Mercedes-Benz,Mercedes-Benz,GLK 350,3.5,6,19,25,21,,NA,Naturally Aspirated,7,Y,R,"2-Wheel Drive, Rear",GPR,Gasoline (Premium Unleaded Required),2700,2,2,30,5W30 / 225.10,N,5,465,356,416
2013,Mitsubishi Motors Co,Mitsubishi Motors Corporation,OUTLANDER 2WD,2.4,4,22,28,25,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),2150,2,2,30,0W20,N,6,395,314,358
2013,Mitsubishi Motors Co,Mitsubishi Motors Corporation,OUTLANDER 2WD,3,6,19,26,22,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",GP,Gasoline (Premium Unleaded Recommended),2600,2,2,30,5W20,N,5,460,344,408
2013,Mitsubishi Motors Co,Mitsubishi Motors Corporation,OUTLANDER SPORT 2WD,2,4,24,31,27,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1950,2,2,30,0W20,N,7,363,289,329
2013,Mitsubishi Motors Co,Mitsubishi Motors Corporation,OUTLANDER SPORT 2WD,2,4,24,30,26,,NA,Naturally Aspirated,5,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),2050,2,2,30,0W20,N,7,376,298,341
2013,Nissan,NISSAN,MURANO FWD,3.5,6,18,24,20,,NA,Naturally Aspirated,1,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),2650,2,2,30,5W-30,N,5,487,377,438
2013,Nissan,NISSAN,PATHFINDER 2WD,3.5,6,20,26,22,,NA,Naturally Aspirated,1,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),2400,2,2,30,5W-30,N,5,451,347,404
2013,Nissan,NISSAN,ROGUE FWD,2.5,4,23,28,25,,NA,Naturally Aspirated,1,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),2150,2,2,30,5W-30,N,6,388,315,355
2013,Nissan,NISSAN,XTERRA 2WD,4,6,16,22,18,,NA,Naturally Aspirated,5,Y,R,"2-Wheel Drive, Rear",G,Gasoline (Regular Unleaded Recommended),2950,2,2,30,5W-30,N,4,563,399,489
2013,Suzuki,Suzuki,GRAND VITARA,2.4,4,19,25,21,,NA,Naturally Aspirated,4,Y,R,"2-Wheel Drive, Rear",G,Gasoline (Regular Unleaded Recommended),2550,2,2,30,SAE 5W-30 / 5L,N,5,461,359,415
2013,Suzuki,Suzuki,GRAND VITARA,2.4,4,19,26,22,,NA,Naturally Aspirated,5,N,R,"2-Wheel Drive, Rear",G,Gasoline (Regular Unleaded Recommended),2400,2,2,30,SAE 5W-30 / 5L,N,5,460,343,408
2013,Toyota,TOYOTA,FJ CRUISER 2WD,4,6,16,20,18,,NA,Naturally Aspirated,5,Y,R,"2-Wheel Drive, Rear",G,Gasoline (Regular Unleaded Recommended),2950,2,2,30,0W-20,N,4,550,436,499
2013,Toyota,TOYOTA,HIGHLANDER 2WD,2.7,4,20,25,22,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),2400,2,2,30,"0W-20, 5W-20/0W-20",N,5,442,349,400
2013,Toyota,TOYOTA,HIGHLANDER 2WD,3.5,6,18,24,20,,NA,Naturally Aspirated,5,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),2650,2,2,30,0W-20,N,5,495,366,437
2013,Toyota,TOYOTA,RAV4,2.5,4,24,31,26,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),2050,2,2,30,0W-20,N,7,375,286,335
2013,Toyota,TOYOTA,VENZA,2.7,4,20,26,23,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),2300,2,2,30,0W-20,N,6,430,336,388
2013,Toyota,TOYOTA,VENZA,3.5,6,19,26,22,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),2400,2,2,30,0W-20,N,5,470,341,412
2013,Volkswagen,Volkswagen,TIGUAN,2,4,21,26,23,,TC,Turbocharged,6,Y,F,"2-Wheel Drive, Front",GP,Gasoline (Premium Unleaded Recommended),2500,2,2,30,5W40 VW 50200,N,6,430,341,390
2013,Volkswagen,Volkswagen,TIGUAN,2,4,18,26,21,,TC,Turbocharged,6,N,F,"2-Wheel Drive, Front",GP,Gasoline (Premium Unleaded Recommended),2700,2,2,30,5W40 VW 50200,N,5,484,336,417
2013,Volvo,"Volvo Cars of North America, LLC",XC60 FWD,3.2,6,19,25,21,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),2550,2,2,30,5W-30,N,5,470,345,414
2013,Volvo,"Volvo Cars of North America, LLC",XC70 FWD,3.2,6,19,25,21,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),2550,2,2,30,5W-30,N,5,470,345,414
2013,Honda,Acura,MDX 4WD,3.7,6,16,21,18,,NA,Naturally Aspirated,6,Y,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),3150,2,2,31,5W-20,N,4,559,430,501
2013,Honda,Acura,RDX 4WD,3.5,6,19,27,22,,NA,Naturally Aspirated,6,Y,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),2600,2,2,31,0W-20,N,5,456,329,399
2013,Honda,Acura,ZDX 4WD,3.7,6,16,23,19,,NA,Naturally Aspirated,6,Y,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),3000,2,2,31,0W-20,N,4,555,391,472
2013,Audi,Audi,Q5,2,4,20,28,23,,TC,Turbocharged,8,Y,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),2500,2,2,31,5W40 VW 50200,N,6,450,314,389
2013,Audi,Audi,Q5,2,4,20,28,23,,TC,Turbocharged,8,Y,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),2500,2,2,31,5W40 VW 50200,N,6,452,322,393
2013,Audi,Audi,Q5,3,6,18,26,21,,SC,Supercharged,8,Y,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),2700,2,2,31,5W40 VW 50200,N,5,497,347,429
2013,Audi,Audi,Q5 Hybrid,2,4,24,30,26,,TC,Turbocharged,8,Y,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),2200,2,2,31,5W40 VW 50200,N,7,369,298,337
2013,BMW,BMW,X3 xDrive28i,2,4,21,28,24,,TC,Turbocharged,8,Y,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),2400,2,2,31,0W30,Y,6,416,314,370
2013,BMW,BMW,X3 xDrive35i,3,6,19,26,21,,TC,Turbocharged,8,Y,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),2700,2,2,31,0W30,Y,5,473,343,415
2013,General Motors,Buick,ENCORE AWD,1.4,4,23,30,26,,TC,Turbocharged,6,Y,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),2050,2,2,31,5W30,N,7,387,301,348
2013,General Motors,Chevrolet,CAPTIVA AWD,3,6,16,22,18,,NA,Naturally Aspirated,6,Y,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),2950,2,2,31,5W30,N,4,556,404,482
2013,General Motors,Chevrolet,EQUINOX AWD,2.4,4,20,29,23,,NA,Naturally Aspirated,6,Y,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),2300,2,2,31,5W30,N,6,435,310,379
2013,General Motors,Chevrolet,EQUINOX AWD,2.4,4,20,29,23,,NA,Naturally Aspirated,6,Y,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),2300,2,2,31,5W30,N,6,435,310,379
2013,General Motors,Chevrolet,EQUINOX AWD,3.6,6,16,23,19,,NA,Naturally Aspirated,6,Y,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),2800,2,2,31,5W30,N,4,559,387,476
2013,General Motors,Chevrolet,EQUINOX AWD,3.6,6,16,23,19,,NA,Naturally Aspirated,6,Y,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),2800,2,2,31,5W30,N,4,559,386,476
2013,Chrysler Group LLC,Dodge,Journey AWD,3.6,6,16,24,19,,NA,Naturally Aspirated,6,Y,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),2800,2,2,31,5W-30,N,4,544,368,464
2013,Ford Motor Company,Ford,EDGE AWD,3.5,6,18,25,21,,NA,Naturally Aspirated,6,Y,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),2550,2,2,31,5W-20 GF-5,N,5,501,349,433
2013,Ford Motor Company,Ford,EDGE AWD,3.5,6,18,25,21,,NA,Naturally Aspirated,6,Y,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),2550,2,2,31,5W-20 GF-5,N,5,501,349,433
2013,Ford Motor Company,Ford,EDGE AWD,3.7,6,17,23,19,,NA,Naturally Aspirated,6,Y,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),2800,2,2,31,5W-20 GF-5,N,4,516,389,459
2013,Ford Motor Company,Ford,ESCAPE AWD,1.6,4,22,30,25,,TC,Turbocharged,6,Y,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),2150,2,2,31,5w30 GF 5,N,6,398,299,354
2013,Ford Motor Company,Ford,ESCAPE AWD,2,4,21,28,24,,TC,Turbocharged,6,Y,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),2200,2,2,31,5W-30 GF-5,N,6,423,318,373
2013,General Motors,GMC,TERRAIN AWD,2.4,4,20,29,23,,NA,Naturally Aspirated,6,Y,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),2300,2,2,31,5W30,N,6,435,310,379
2013,General Motors,GMC,TERRAIN AWD,2.4,4,20,29,23,,NA,Naturally Aspirated,6,Y,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),2300,2,2,31,5W30,N,6,435,310,379
2013,General Motors,GMC,TERRAIN AWD,3.6,6,16,23,19,,NA,Naturally Aspirated,6,Y,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),2800,2,2,31,5W30,N,4,559,387,476
2013,General Motors,GMC,TERRAIN AWD,3.6,6,16,23,19,,NA,Naturally Aspirated,6,Y,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),2800,2,2,31,5W30,N,4,559,386,476
2013,Honda,Honda,CROSSTOUR 4WD,3.5,6,19,28,22,,NA,Naturally Aspirated,6,Y,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),2400,2,2,31,0W-20,N,5,474,320,405
2013,Honda,Honda,CR-V 4WD,2.4,4,22,30,25,,NA,Naturally Aspirated,5,Y,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),2150,2,2,31,0W-20,N,6,399,299,354
2013,Hyundai,HYUNDAI MOTOR COMPANY,SANTA FE 4WD,3.3,6,18,24,20,,NA,Naturally Aspirated,6,Y,4,4-Wheel Drive,G,Gasoline (Regular Unleaded Recommended),2650,2,2,31,5W30/ACEA A5,N,5,500,373,443
2013,Hyundai,HYUNDAI MOTOR COMPANY,Santa Fe Sport 4WD,2,4,19,24,21,,TC,Turbocharged,6,Y,4,4-Wheel Drive,G,Gasoline (Regular Unleaded Recommended),2550,2,2,31,5W30 ACEA A5,N,5,469,371,424
2013,Hyundai,HYUNDAI MOTOR COMPANY,Santa Fe Sport 4WD,2.4,4,20,26,22,,NA,Naturally Aspirated,6,Y,4,4-Wheel Drive,G,Gasoline (Regular Unleaded Recommended),2400,2,2,31,5W20/GF4,N,5,447,343,406
2013,Hyundai,HYUNDAI MOTOR COMPANY,TUCSON 4WD,2.4,4,20,27,23,,NA,Naturally Aspirated,6,Y,4,4-Wheel Drive,G,Gasoline (Regular Unleaded Recommended),2300,2,2,31,5W20 GF4,N,6,447,331,388
2013,Hyundai,HYUNDAI MOTOR COMPANY,TUCSON 4WD,2.4,4,19,25,21,,NA,Naturally Aspirated,6,N,4,4-Wheel Drive,G,Gasoline (Regular Unleaded Recommended),2550,2,2,31,5W20 GF4,N,5,469,357,424
2013,Nissan,INFINITI,FX37 AWD,3.7,6,16,22,18,,NA,Naturally Aspirated,7,Y,A,All Wheel Drive,GPR,Gasoline (Premium Unleaded Required),3150,2,2,31,5W-30,N,4,547,404,482
2013,Nissan,INFINITI,FX50 AWD,5,8,14,20,16,,NA,Naturally Aspirated,7,Y,A,All Wheel Drive,GPR,Gasoline (Premium Unleaded Required),3550,2,2,31,5W-30,N,3,629,451,549
2013,Nissan,INFINITI,JX35 AWD,3.5,6,18,23,20,,NA,Naturally Aspirated,6,Y,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),2850,2,2,31,5W-30,N,5,491,383,443
2013,Chrysler Group LLC,Jeep,Compass 4WD,2.4,4,20,23,21,,NA,Naturally Aspirated,1,Y,4,4-Wheel Drive,G,Gasoline (Regular Unleaded Recommended),2550,2,2,31,5W-20,N,5,441,387,417
2013,Chrysler Group LLC,Jeep,Compass 4WD,2.4,4,21,26,23,,NA,Naturally Aspirated,1,Y,4,4-Wheel Drive,G,Gasoline (Regular Unleaded Recommended),2300,2,2,31,5W-20,N,6,427,342,389
2013,Chrysler Group LLC,Jeep,Compass 4WD,2.4,4,22,28,24,,NA,Naturally Aspirated,5,N,4,4-Wheel Drive,G,Gasoline (Regular Unleaded Recommended),2200,2,2,31,5W-20,N,6,397,322,363
2013,Chrysler Group LLC,Jeep,Patriot 4WD,2.4,4,20,23,21,,NA,Naturally Aspirated,1,Y,4,4-Wheel Drive,G,Gasoline (Regular Unleaded Recommended),2550,2,2,31,5W-20,N,5,441,387,417
2013,Chrysler Group LLC,Jeep,Patriot 4WD,2.4,4,21,26,23,,NA,Naturally Aspirated,1,Y,4,4-Wheel Drive,G,Gasoline (Regular Unleaded Recommended),2300,2,2,31,5W-20,N,6,427,342,389
2013,Chrysler Group LLC,Jeep,Patriot 4WD,2.4,4,22,28,24,,NA,Naturally Aspirated,5,N,4,4-Wheel Drive,G,Gasoline (Regular Unleaded Recommended),2200,2,2,31,5W-20,N,6,397,322,363
2013,Chrysler Group LLC,Jeep,Wrangler 4WD,3.6,6,17,21,18,,NA,Naturally Aspirated,5,Y,4,4-Wheel Drive,G,Gasoline (Regular Unleaded Recommended),2950,2,2,31,5W-30,N,4,532,420,482
2013,Chrysler Group LLC,Jeep,Wrangler 4WD,3.6,6,17,21,18,,NA,Naturally Aspirated,6,N,4,4-Wheel Drive,G,Gasoline (Regular Unleaded Recommended),2950,2,2,31,5W-30,N,4,537,412,481
2013,Chrysler Group LLC,Jeep,Wrangler Unlimited 4WD,3.6,6,16,20,18,,NA,Naturally Aspirated,5,Y,4,4-Wheel Drive,G,Gasoline (Regular Unleaded Recommended),2950,2,2,31,5W-30,N,4,557,442,505
2013,Chrysler Group LLC,Jeep,Wrangler Unlimited 4WD,3.6,6,16,21,18,,NA,Naturally Aspirated,6,N,4,4-Wheel Drive,G,Gasoline (Regular Unleaded Recommended),2950,2,2,31,5W-30,N,4,564,428,503
2013,Kia,KIA MOTORS CORPORATION,SORENTO 4WD,2.4,4,21,27,23,,NA,Naturally Aspirated,6,Y,4,4-Wheel Drive,G,Gasoline (Regular Unleaded Recommended),2300,2,2,31,5W20 GF4,N,6,428,334,386
2013,Kia,KIA MOTORS CORPORATION,SORENTO 4WD,2.4,4,20,26,22,,NA,Naturally Aspirated,6,Y,4,4-Wheel Drive,G,Gasoline (Regular Unleaded Recommended),2400,2,2,31,5W20 GF4,N,5,446,344,406
2013,Kia,KIA MOTORS CORPORATION,SORENTO 4WD,3.5,6,18,24,20,,NA,Naturally Aspirated,6,Y,4,4-Wheel Drive,G,Gasoline (Regular Unleaded Recommended),2650,2,2,31,5W20 GF4,N,5,492,368,436
2013,Kia,KIA MOTORS CORPORATION,SPORTAGE 4WD,2,4,20,25,22,,TC,Turbocharged,6,Y,4,4-Wheel Drive,G,Gasoline (Regular Unleaded Recommended),2400,2,2,31,5W20 GF4,N,5,446,355,405
2013,Kia,KIA MOTORS CORPORATION,SPORTAGE 4WD,2.4,4,20,27,23,,NA,Naturally Aspirated,6,Y,4,4-Wheel Drive,G,Gasoline (Regular Unleaded Recommended),2300,2,2,31,5W20 GF4,N,6,446,331,388
2013,Kia,KIA MOTORS CORPORATION,SPORTAGE 4WD,2.4,4,19,25,21,,NA,Naturally Aspirated,6,N,4,4-Wheel Drive,G,Gasoline (Regular Unleaded Recommended),2550,2,2,31,5W20 GF4,N,5,469,357,425
2013,Land Rover,Land Rover,LR2,2,4,17,24,20,,TC,Turbocharged,6,Y,4,4-Wheel Drive,GPR,Gasoline (Premium Unleaded Required),2850,2,2,31,0W30 GF4,N,5,509,376,450
2013,Land Rover,Land Rover,Range Rover Evoque,2,4,20,28,23,,TC,Turbocharged,6,Y,4,4-Wheel Drive,GPR,Gasoline (Premium Unleaded Required),2500,2,2,31,0W30 GF4,N,6,457,320,395
2013,Toyota,LEXUS,RX 350 AWD,3.5,6,18,24,20,,NA,Naturally Aspirated,6,Y,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),2650,2,2,31,0W-20,N,5,505,369,444
2013,Toyota,LEXUS,RX 350 AWD,3.5,6,18,26,21,,NA,Naturally Aspirated,8,Y,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),2550,2,2,31,0W-20,N,5,482,345,420
2013,Toyota,LEXUS,RX 450h AWD,3.5,6,30,28,29,,NA,Naturally Aspirated,6,N,A,All Wheel Drive,GPR,Gasoline (Premium Unleaded Required),1950,2,2,31,0W-20,N,8,299,320,309
2013,Ford Motor Company,Lincoln,MKT AWD,3.5,6,16,23,18,,TC,Turbocharged,6,Y,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),2950,2,2,31,5W30 GF-5,N,4,553,395,482
2013,Ford Motor Company,Lincoln,MKX AWD,3.7,6,17,23,19,,NA,Naturally Aspirated,6,Y,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),2800,2,2,31,5W-20 GF-5,N,4,516,389,459
