Time_sec,Trace_1_pA
12.72585,13.124625
12.7259,12.94875
12.72595,12.9948125
12.726,13.392625
12.72605,13.14975
12.7261,13.28375
12.72615,13.158125
12.7262,13.2041875
12.72625,13.0115625
12.7263,13.1036875
12.72635,13.2376875
12.7264,13.3005
12.72645,13.401
12.7265,13.1120625
12.72655,13.191625
12.7266,13.0199375
12.72665,13.392625
12.7267,13.2795625
12.72675,13.3675
12.7268,13.4303125
12.72685,13.0869375
12.7269,13.28375
12.72695,13.1455625
12.727,13.2041875
12.72705,13.208375
12.7271,13.1455625
12.72715,13.057625
12.7272,13.2125625
12.72725,13.1036875
12.7273,13.1958125
12.72735,13.1204375
12.7274,13.1371875
12.72745,13.3381875
12.7275,13.3549375
12.72755,13.5015
12.7276,13.3298125
12.72765,13.2963125
12.7277,13.2
12.72775,13.3381875
12.7278,13.241875
12.72785,13.2544375
12.7279,13.3214375
12.72795,13.08275
12.728,13.38425
12.72805,13.18325
12.7281,12.8775625
12.72815,13.292125
12.7282,13.28375
12.72825,13.1036875
12.7283,13.21675
12.72835,13.292125
12.7284,13.2460625
12.72845,13.1036875
12.7285,13.2209375
12.72855,13.2041875
12.7286,13.2125625
12.72865,13.3716875
12.7287,13.0115625
12.72875,13.225125
12.7288,13.1958125
12.72885,13.3884375
12.7289,13.1623125
12.72895,13.1371875
12.729,13.3046875
12.72905,13.1288125
12.7291,13.28375
12.72915,13.21675
12.7292,13.2879375
12.72925,13.2209375
12.7293,13.01575
12.72935,13.225125
12.7294,13.3005
12.72945,13.2460625
12.7295,13.08275
12.72955,13.292125
12.7296,13.25025
12.72965,13.107875
12.7297,13.1874375
12.72975,13.133
12.7298,13.174875
12.72985,12.9445625
12.7299,12.906875
12.72995,13.0785625
12.73,13.2376875
12.73005,13.334
12.7301,13.066
12.73015,13.2335
12.7302,13.024125
12.73025,13.2209375
12.7303,13.2460625
12.73035,12.9445625
12.7304,13.0325
12.73045,13.141375
12.7305,13.3298125
12.73055,13.0785625
12.7306,13.1874375
12.73065,13.1874375
12.7307,13.141375
12.73075,13.107875
12.7308,13.1665
12.73085,12.973875
12.7309,13.3005
12.73095,13.141375
12.731,13.3005
12.73105,13.225125
12.7311,12.8440625
12.73115,13.0701875
12.7312,13.107875
12.73125,13.2335
12.7313,13.28375
12.73135,13.3214375
12.7314,12.9780625
12.73145,15.7753192
12.7315,15.821375
12.73155,15.9679308
12.7316,15.7125
12.73165,15.7669308
12.7317,15.82975
12.73175,15.804625
12.7318,16.0851942
12.73185,16.2778192
12.7319,16.081
12.73195,15.9093058
12.732,16.1270692
12.73205,15.6915692
12.7321,16.2610558
12.73215,15.82975
12.7322,15.670625
12.73225,16.089375
12.7323,16.0349308
12.73235,15.9846942
12.7324,15.8004308
12.73245,15.8255692
12.7325,15.9428192
12.73255,15.679
12.7326,15.6245692
12.73265,15.8590692
12.7327,16.2275692
12.73275,15.787875
12.7328,15.9805
12.73285,16.106125
12.7329,15.7753192
12.73295,15.93025
12.733,15.402625
12.73305,16.0349308
12.7331,15.79625
12.73315,15.9260558
12.7332,15.7753192
12.73325,15.76275
12.7333,15.99725
12.73335,16.0181942
12.7334,15.79625
12.73345,15.86325
12.7335,15.771125
12.73355,16.215
12.7336,15.6831808
12.73365,15.88
12.7337,15.6161942
12.73375,16.0433192
12.7338,16.0516808
12.73385,15.8004308
12.7339,16.206625
12.73395,16.3280558
12.734,16.0516808
12.73405,15.787875
12.7341,15.8088058
12.73415,16.3615692
12.7342,15.8841808
12.73425,15.947
12.7343,15.9595692
12.73435,15.5826942
12.7344,15.612
12.73445,15.9009442
12.7345,15.787875
12.73455,15.9428192
12.7346,15.469625
12.73465,15.921875
12.7347,15.8339442
12.73475,15.947
12.7348,15.7753192
12.73485,15.536625
12.7349,16.0684442
12.73495,15.8674442
12.735,15.99725
12.73505,15.8506808
12.7351,16.215
12.73515,15.871625
12.7352,15.8590692
12.73525,16.039125
12.7353,15.670625
12.73535,15.8674442
12.7354,15.7334442
12.73545,15.972125
12.7355,15.6413058
12.73555,15.89675
12.7356,16.0265692
12.73565,15.737625
12.7357,15.9135
12.73575,15.921875
12.7358,15.69575
12.73585,15.72925
12.7359,15.9009442
12.73595,16.0600692
12.736,16.0600692
12.73605,15.938625
12.7361,15.96375
12.73615,15.9679308
12.7362,15.99725
12.73625,15.8506808
12.7363,15.9135
12.73635,15.3398058
12.7364,15.82975
12.73645,15.955375
12.7365,15.9511808
12.73655,15.7920692
12.7366,16.1270692
12.73665,16.022375
12.7367,15.687375
12.73675,15.5575558
12.7368,15.7920692
12.73685,16.0433192
12.7369,15.804625
12.73695,16.139625
12.737,15.519875
12.73705,16.1438192
12.7371,15.670625
12.73715,15.5156808
12.7372,15.8171942
12.73725,15.771125
12.7373,15.8088058
12.73735,16.1103192
12.7374,15.888375
12.73745,15.8339442
12.7375,15.921875
12.73755,16.1689442
12.7376,15.570125
12.73765,15.972125
12.7377,15.821375
12.73775,15.905125
12.7378,16.081
12.73785,15.82975
12.7379,15.7669308
12.73795,15.7795
12.738,15.8339442
12.73805,15.9805
12.7381,16.122875
12.73815,15.8925692
12.7382,15.8506808
12.73825,15.9093058
12.7383,15.921875
12.73835,16.0516808
12.7384,15.96375
12.73845,15.5156808
12.7385,15.670625
12.73855,15.921875
12.7386,15.787875
12.73865,15.905125
12.7387,15.9805
12.73875,15.7083192
12.7388,15.871625
12.73885,15.82975
12.7389,16.156375
12.73895,15.988875
12.739,16.3783192
12.73905,15.6748058
12.7391,15.8171942
12.73915,16.2191808
12.7392,15.9595692
12.73925,15.39425
12.7393,15.9135
12.73935,15.7501942
12.7394,15.821375
12.73945,15.9511808
12.7395,15.7418192
12.73955,15.89675
12.7396,15.9260558
12.73965,15.82975
12.7397,15.6455
12.73975,15.46125
12.7398,16.139625
12.73985,15.921875
12.7399,15.9344442
12.73995,15.5743192
12.74,15.804625
12.74005,15.8255692
12.7401,16.055875
12.74015,15.637125
12.7402,15.6915692
12.74025,15.8841808
12.7403,15.8339442
12.74035,16.014
12.7404,15.8674442
12.74045,15.679
12.7405,16.223375
12.74055,16.2610558
12.7406,16.089375
12.74065,15.93025
12.7407,15.854875
12.74075,15.746
12.7408,16.1856942
12.74085,16.0014442
12.7409,15.9763192
12.74095,15.7669308
12.741,15.93025
12.74105,15.7795
12.7411,15.7585558
12.74115,15.8004308
12.7412,15.9511808
12.74125,15.5785
12.7413,15.8423058
12.74135,15.8758192
12.7414,15.905125
12.74145,15.670625
12.7415,15.704125
12.74155,15.6078192
12.7416,15.8171942
12.74165,15.8506808
12.7417,15.6455
12.74175,15.7250558
12.7418,15.7836942
12.74185,15.9428192
12.7419,16.055875
12.74195,15.82975
12.742,15.62875
12.74205,15.821375
12.7421,16.0600692
12.74215,15.7669308
12.7422,15.9511808
12.74225,15.8506808
12.7423,15.8171942
12.74235,16.0433192
12.7424,15.86325
12.74245,16.3825
12.7425,16.13125
12.74255,15.4403192
12.7426,15.7669308
12.74265,16.055875
12.7427,15.921875
12.74275,16.3029308
12.7428,15.771125
12.74285,15.905125
12.7429,15.7501942
12.74295,15.8465
12.743,16.1689442
12.74305,15.7501942
12.7431,15.947
12.74315,15.4403192
12.7432,16.122875
12.74325,16.022375
12.7433,15.821375
12.74335,15.6496942
12.7434,16.055875
12.74345,16.0851942
12.7435,16.282
12.74355,15.746
12.7436,15.838125
12.74365,15.8674442
12.7437,15.8088058
12.74375,15.972125
12.7438,15.6748058
12.74385,15.9595692
12.7439,15.89675
12.74395,15.6161942
12.744,15.804625
12.74405,15.79625
12.7441,16.2861808
12.74415,16.1438192
12.7442,15.6078192
12.74425,16.1689442
12.7443,15.545
12.74435,15.6831808
12.7444,15.804625
12.74445,16.206625
12.7445,16.1773058
12.74455,15.720875
12.7446,15.8088058
12.74465,16.2610558
12.7447,15.7334442
12.74475,15.8423058
12.7448,15.9763192
12.74485,16.1940692
12.7449,15.5491808
12.74495,15.7753192
12.745,15.7418192
12.74505,15.7083192
12.7451,15.79625
12.74515,15.8423058
12.7452,15.8088058
12.74525,15.7334442
12.7453,15.5115
12.74535,15.553375
12.7454,16.2024308
12.74545,15.9009442
12.7455,15.86325
12.74555,15.8088058
12.7456,15.69575
12.74565,15.3105
12.7457,15.838125
12.74575,15.9930558
12.7458,16.039125
12.74585,15.7669308
12.7459,16.0851942
12.74595,16.1103192
12.746,15.7920692
12.74605,15.771125
12.7461,16.2694442
12.74615,15.612
12.7462,16.2108192
12.74625,15.871625
12.7463,15.9260558
12.74635,16.1773058
12.7464,15.687375
12.74645,15.6831808
12.7465,15.3816808
12.74655,16.1815
12.7466,15.5826942
12.74665,16.0684442
12.7467,16.089375
12.74675,15.905125
12.7468,16.1689442
12.74685,16.0684442
12.7469,16.16475
12.74695,16.3448058
12.747,15.82975
12.74705,15.6496942
12.7471,15.8088058
12.74715,15.9428192
12.7472,15.653875
12.74725,15.72925
12.7473,15.7836942
12.74735,16.0014442
12.7474,16.0014442
12.74745,15.653875
12.7475,16.106125
12.74755,15.9009442
12.7476,16.0851942
12.74765,16.0181942
12.7477,15.921875
12.74775,16.089375
12.7478,15.921875
12.74785,15.5910558
12.7479,15.553375
12.74795,16.1103192
12.748,16.215
12.74805,15.86325
12.7481,15.7795
12.74815,15.612
12.7482,16.09775
12.74825,15.79625
12.7483,15.9763192
12.74835,15.8590692
12.7484,15.8590692
12.74845,15.8841808
12.7485,15.9763192
12.74855,16.139625
12.7486,15.3775
12.74865,16.156375
12.7487,15.7920692
12.74875,15.947
12.7488,16.29875
12.74885,16.1019442
12.7489,15.9679308
12.74895,16.0851942
12.749,15.8423058
12.74905,15.5659442
12.7491,15.6455
12.74915,16.0181942
12.7492,16.2024308
12.74925,15.670625
12.7493,15.737625
12.74935,15.88
12.7494,16.089375
12.74945,16.3029308
12.7495,15.670625
12.74955,15.670625
12.7496,15.52825
12.74965,15.93025
12.7497,15.8674442
12.74975,15.62875
12.7498,15.8465
12.74985,15.9763192
12.7499,15.888375
12.74995,15.888375
12.75,15.3565692
12.75005,15.9176942
12.7501,16.206625
12.75015,15.687375
12.7502,16.089375
12.75025,15.771125
12.7503,15.813
12.75035,16.2485
12.7504,15.8674442
12.75045,15.82975
12.7505,16.106125
12.75055,15.5408192
12.7506,15.6915692
12.75065,15.8088058
12.7507,15.9428192
12.75075,15.947
12.7508,15.6329308
12.75085,15.8004308
12.7509,15.5826942
12.75095,16.323875
12.751,16.055875
12.75105,15.9511808
12.7511,16.039125
12.75115,15.9428192
12.7512,15.8674442
12.75125,16.3699308
12.7513,15.7669308
12.75135,15.8004308
12.7514,15.9260558
12.75145,15.8255692
12.7515,16.005625
12.75155,15.8339442
12.7516,15.821375
12.75165,15.8758192
12.7517,15.7334442
12.75175,15.905125
12.7518,16.1019442
12.75185,16.1186808
12.7519,16.0014442
12.75195,15.6496942
12.752,15.6161942
12.75205,16.089375
12.7521,15.9093058
12.75215,15.637125
12.7522,15.746
12.75225,15.6664442
12.7523,15.6748058
12.75235,15.905125
12.7524,15.7920692
12.75245,16.3113192
12.7525,16.0768058
12.75255,16.014
12.7526,16.282
12.75265,15.6078192
12.7527,15.7334442
12.75275,16.014
12.7528,15.8841808
12.75285,15.7795
12.7529,16.23175
12.75295,16.16475
12.753,15.9344442
12.75305,16.2694442
12.7531,16.16475
12.75315,15.7669308
12.7532,15.8841808
12.75325,16.282
12.7533,15.9763192
12.75335,15.6664442
12.7534,15.6329308
12.75345,15.972125
12.7535,16.0433192
12.75355,16.0600692
12.7536,16.0265692
12.75365,15.988875
12.7537,15.7334442
12.75375,15.9595692
12.7538,15.804625
12.75385,16.0098058
12.7539,15.947
12.75395,15.653875
12.754,15.947
12.75405,15.8423058
12.7541,15.804625
12.75415,15.8590692
12.7542,16.03075
12.75425,15.5659442
12.7543,15.79625
12.75435,16.349
12.7544,16.0265692
12.75445,15.69575
12.7545,15.8465
12.75455,16.0098058
12.7546,15.8423058
12.75465,15.72925
12.7547,15.938625
12.75475,15.746
12.7548,15.771125
12.75485,15.8004308
12.7549,15.9093058
12.75495,15.9344442
12.755,15.8465
12.75505,16.0014442
12.7551,15.8339442
12.75515,16.39925
12.7552,15.9428192
12.75525,15.8088058
12.7553,16.29875
12.75535,15.9428192
12.7554,16.09775
12.75545,15.9176942
12.7555,15.89675
12.75555,15.8758192
12.7556,15.9135
12.75565,15.9595692
12.7557,15.9805
12.75575,15.8171942
12.7558,15.838125
12.75585,15.96375
12.7559,15.69575
12.75595,15.9428192
12.756,15.7585558
12.75605,15.6999442
12.7561,16.0684442
12.75615,15.9428192
12.7562,16.0098058
12.75625,16.5123058
12.7563,15.344
12.75635,15.8255692
12.7564,16.0265692
12.75645,15.570125
12.7565,15.653875
12.75655,16.1940692
12.7566,15.7585558
12.75665,16.0265692
12.7567,15.536625
12.75675,15.947
12.7568,15.8674442
12.75685,15.7795
12.7569,15.5324442
12.75695,15.72925
12.757,15.7501942
12.75705,15.854875
12.7571,15.8506808
12.75715,16.1438192
12.7572,15.670625
12.75725,15.6078192
12.7573,15.66225
12.75735,15.804625
12.7574,15.7418192
12.75745,15.921875
12.7575,15.988875
12.75755,15.7250558
12.7576,16.014
12.75765,15.79625
12.7577,15.5826942
12.75775,15.888375
12.7578,15.86325
12.75785,16.106125
12.7579,15.96375
12.75795,15.9260558
12.758,15.553375
12.75805,15.7334442
12.7581,15.8171942
12.75815,15.5575558
12.7582,16.139625
12.75825,15.637125
12.7583,16.0516808
12.75835,15.8925692
12.7584,15.821375
12.75845,15.76275
12.7585,15.9763192
12.75855,16.2778192
12.7586,15.7836942
12.75865,15.9093058
12.7587,15.7753192
12.75875,16.06425
12.7588,15.921875
12.75885,15.8255692
12.7589,15.5785
12.75895,16.2610558
12.759,16.2191808
12.75905,15.9009442
12.7591,16.03075
12.75915,15.737625
12.7592,16.055875
12.75925,15.6664442
12.7593,16.148
12.75935,15.82975
12.7594,16.0475
12.75945,15.988875
12.7595,15.6161942
12.75955,16.1521942
12.7596,16.0265692
12.75965,15.5994308
12.7597,16.1145
12.75975,15.6748058
12.7598,15.9595692
12.75985,15.8339442
12.7599,16.1521942
12.75995,15.6915692
12.76,16.122875
12.76005,15.838125
12.7601,15.4486942
12.76015,15.9009442
12.7602,15.7836942
12.76025,15.7083192
12.7603,15.603625
12.76035,15.8925692
12.7604,15.5073058
12.76045,15.5324442
12.7605,15.8506808
12.76055,15.603625
12.7606,15.88
12.76065,16.1019442
12.7607,16.26525
12.76075,15.5115
12.7608,15.3649442
12.76085,15.670625
12.7609,15.637125
12.76095,16.081
12.761,15.947
12.76105,16.1940692
12.7611,15.771125
12.76115,16.173125
12.7612,16.0600692
12.76125,15.771125
12.7613,15.6161942
12.76135,15.9344442
12.7614,15.8590692
12.76145,16.189875
12.7615,15.6664442
12.76155,16.457875
12.7616,15.9344442
12.76165,16.03075
12.7617,16.173125
12.76175,15.9428192
12.7618,15.99725
12.76185,15.888375
12.7619,15.8925692
12.76195,15.6455
12.762,15.8088058
12.76205,16.3364442
12.7621,15.7166808
12.76215,16.0433192
12.7622,16.039125
12.76225,15.905125
12.7623,16.16475
12.76235,15.86325
12.7624,15.88
12.76245,15.947
12.7625,15.972125
12.76255,15.82975
12.7626,16.0475
12.76265,15.9846942
12.7627,15.947
12.76275,15.8506808
12.7628,15.737625
12.76285,15.9176942
12.7629,16.1019442
12.76295,15.56175
12.763,15.7585558
12.76305,15.838125
12.7631,15.4319308
12.76315,15.7585558
12.7632,15.6999442
12.76325,16.0935558
12.7633,15.69575
12.76335,15.6915692
12.7634,16.1438192
12.76345,16.2275692
12.7635,16.1605558
12.76355,15.6831808
12.7636,15.8841808
12.76365,15.947
12.7637,16.189875
12.76375,15.955375
12.7638,15.86325
12.76385,15.854875
12.7639,15.7250558
12.76395,16.0516808
12.764,15.9428192
12.76405,15.679
12.7641,16.0475
12.76415,16.3196942
12.7642,15.89675
12.76425,15.888375
12.7643,15.8339442
12.76435,16.005625
12.7644,15.787875
12.76445,15.88
12.7645,15.6413058
12.76455,15.6496942
12.7646,16.014
12.76465,16.1145
12.7647,16.0475
12.76475,15.720875
12.7648,16.13125
12.76485,15.7418192
12.7649,15.352375
12.76495,16.0181942
12.765,15.8590692
12.76505,15.59525
12.7651,15.4403192
12.76515,15.704125
12.7652,16.0265692
12.76525,15.9763192
12.7653,15.8841808
12.76535,16.0516808
12.7654,16.0014442
12.76545,15.82975
12.7655,15.8171942
12.76555,16.148
12.7656,15.277
12.76565,15.8674442
12.7657,15.7125
12.76575,15.570125
12.7658,15.9805
12.76585,15.955375
12.7659,16.055875
12.76595,15.9595692
12.766,15.8758192
12.76605,15.9135
12.7661,16.0098058
12.76615,16.2191808
12.7662,15.8255692
12.76625,16.1438192
12.7663,15.4989442
12.76635,15.754375
12.7664,15.66225
12.76645,15.9679308
12.7665,15.8171942
12.76655,16.106125
12.7666,16.0516808
12.76665,15.88
12.7667,15.6455
12.76675,15.96375
12.7668,15.854875
12.76685,16.4201942
12.7669,15.8339442
12.76695,15.88
12.767,16.106125
12.76705,16.0098058
12.7671,15.670625
12.76715,15.8590692
12.7672,15.8339442
12.76725,15.8171942
12.7673,16.1103192
12.76735,16.1521942
12.7674,15.6748058
12.76745,15.7836942
12.7675,15.9679308
12.76755,15.9135
12.7676,16.0265692
12.76765,15.988875
12.7677,15.9176942
12.76775,15.7250558
12.7678,15.9846942
12.76785,15.9930558
12.7679,15.3775
12.76795,15.804625
12.768,15.6413058
12.76805,15.871625
12.7681,15.9511808
12.76815,15.89675
12.7682,15.6413058
12.76825,15.8423058
12.7683,15.6748058
12.76835,15.586875
12.7684,15.8171942
12.76845,15.888375
12.7685,16.0935558
12.76855,16.13125
12.7686,16.0433192
12.76865,15.8339442
12.7687,16.055875
12.76875,16.0349308
12.7688,15.9595692
12.76885,16.0475
12.7689,15.478
12.76895,15.8841808
12.769,15.9344442
12.76905,15.8004308
12.7691,15.9846942
12.76915,15.7250558
12.7692,15.653875
12.76925,15.704125
12.7693,15.8339442
12.76935,15.9260558
12.7694,15.6999442
12.76945,16.558375
12.7695,15.9679308
12.76955,15.7166808
12.7696,15.5994308
12.76965,15.821375
12.7697,15.9846942
12.76975,15.3733192
12.7698,16.1815
12.76985,15.871625
12.7699,16.0349308
12.76995,16.0014442
12.77,15.771125
12.77005,16.2275692
12.7701,16.081
12.77015,15.9093058
12.7702,16.1270692
12.77025,15.66225
12.7703,15.62875
12.77035,15.8674442
12.7704,15.503125
12.77045,16.223375
12.7705,15.9135
12.77055,15.88
12.7706,15.8004308
12.77065,16.29875
12.7707,15.7669308
12.77075,15.88
12.7708,16.081
12.77085,15.79625
12.7709,16.09775
12.77095,16.0768058
12.771,15.570125
12.77105,15.8841808
12.7711,15.653875
12.77115,15.9428192
12.7712,15.6580692
12.77125,16.0684442
12.7713,16.122875
12.77135,15.813
12.7714,15.687375
12.77145,16.0516808
12.7715,15.9093058
12.77155,15.7836942
12.7716,15.988875
12.77165,16.0851942
12.7717,15.637125
12.77175,15.653875
12.7718,16.1103192
12.77185,15.8423058
12.7719,15.905125
12.77195,15.8506808
12.772,15.854875
12.77205,15.746
12.7721,15.99725
12.77215,15.787875
12.7722,15.821375
12.77225,15.787875
12.7723,15.5826942
12.77235,15.4654308
